owner,artist,plays,minutes,first_played,last_played,rank_in_owner,shared_by_both
Roman,OHKAYA,1,5.2,2026-04-26,2026-04-26,3313,False
Roman,OMI,1,0.2,2021-01-11,2021-01-11,3314,False
Roman,OTTTO,1,0.1,2023-06-21,2023-06-21,3315,False
Roman,OVERSIZE,1,0.0,2025-03-26,2025-03-26,3316,False
Roman,October Drift,1,2.9,2022-03-04,2022-03-04,3317,False
Roman,October Ends,1,0.1,2024-10-21,2024-10-21,3318,False
Roman,Odd Shapes,1,2.4,2026-01-07,2026-01-07,3319,False
Roman,Of the Fallen,1,0.1,2023-04-27,2023-04-27,3320,False
Roman,Ole-Bjørn Talstad,1,2.0,2026-05-06,2026-05-06,3321,False
Roman,Oliver Tree,1,0.1,2023-05-26,2023-05-26,3322,False
Roman,Olivia Belli,1,2.2,2024-02-23,2024-02-23,3323,True
Roman,Omnium Gatherum,1,4.5,2024-01-30,2024-01-30,3324,False
Roman,On Thorns I Lay,1,4.7,2024-01-30,2024-01-30,3325,False
Roman,Once Human,1,0.1,2022-06-08,2022-06-08,3326,False
Roman,Onslow,1,0.2,2023-09-18,2023-09-18,3327,False
Roman,Operator,1,0.0,2022-08-17,2022-08-17,3328,False
Roman,Opeth,1,0.1,2025-10-28,2025-10-28,3329,False
Roman,Oracle Spectre,1,0.2,2024-08-08,2024-08-08,3330,False
Roman,Orden Ogan,1,0.1,2023-09-14,2023-09-14,3331,False
Roman,Orgy,1,3.5,2022-06-29,2022-06-29,3332,False
Roman,Orphan,1,0.1,2023-08-28,2023-08-28,3333,False
Roman,Osaki,1,2.3,2024-08-13,2024-08-13,3334,False
Roman,Osatia,1,0.7,2022-02-24,2022-02-24,3335,False
Roman,Oscar Maydon,1,0.2,2024-04-28,2024-04-28,3336,False
Roman,Osoku,1,2.0,2026-01-06,2026-01-06,3337,False
Roman,Otu,1,2.3,2023-06-04,2023-06-04,3338,False
Roman,Our Chronicle,1,4.0,2026-04-26,2026-04-26,3339,False
Roman,Ov Ruin,1,5.2,2024-08-08,2024-08-08,3340,False
Roman,Overscene,1,5.2,2021-11-09,2021-11-09,3341,False
Roman,Owl Vision,1,0.0,2025-09-03,2025-09-03,3342,False
Roman,PALESKIN,1,0.0,2023-11-01,2023-11-01,3343,False
Roman,Pablo Alborán,1,0.2,2020-05-27,2020-05-27,3344,False
Roman,Pacific Moods,1,1.9,2026-01-04,2026-01-04,3345,False
Roman,Pagefire,1,0.4,2022-02-05,2022-02-05,3346,False
Roman,Pale Waves,1,1.3,2021-12-03,2021-12-03,3347,False
Roman,Palisades,1,1.5,2022-03-12,2022-03-12,3348,False
Roman,Palm Beats,1,1.7,2026-01-07,2026-01-07,3349,False
Roman,Palmy Chiller,1,0.4,2023-12-09,2023-12-09,3350,False
Roman,Palmyra Flo,1,1.9,2026-01-06,2026-01-06,3351,False
Roman,Paradise Lost,1,0.0,2021-09-26,2021-09-26,3352,False
Roman,Parker McCollum,1,0.0,2022-04-10,2022-04-10,3353,False
Roman,Parma Violence,1,3.3,2026-01-30,2026-01-30,3354,False
Roman,Parris Bridge,1,2.2,2023-12-11,2023-12-11,3355,False
Roman,Parti!,1,1.5,2022-04-10,2022-04-10,3356,False
Roman,Passenger,1,0.0,2022-09-28,2022-09-28,3357,True
Roman,Pay money To my Pain,1,0.2,2022-10-31,2022-10-31,3358,False
Roman,Peer Tasi,1,0.3,2024-09-10,2024-09-10,3359,True
Roman,Peg Parnevik,1,0.1,2020-08-22,2020-08-22,3360,False
Roman,Perspectives NY,1,0.2,2023-04-27,2023-04-27,3361,False
Roman,Peyton Parrish,1,0.9,2024-05-18,2024-05-18,3362,False
Roman,Phantogram,1,0.0,2022-02-14,2022-02-14,3363,False
Roman,Phil Mauro,1,0.1,2022-10-05,2022-10-05,3364,False
Roman,Phlo X,1,2.2,2026-01-04,2026-01-04,3365,False
Roman,Phoenix Studios,1,4.4,2025-02-12,2025-02-12,3366,False
Roman,Pi Teddy,1,1.7,2026-01-06,2026-01-06,3367,False
Roman,Pia Mia,1,0.4,2019-09-22,2019-09-22,3368,False
Roman,Pietro Mascagni,1,4.1,2024-02-24,2024-02-24,3369,False
Roman,Pillow Queens,1,3.2,2021-09-19,2021-09-19,3370,False
Roman,Pink Guy,1,0.3,2019-10-15,2019-10-15,3371,False
Roman,PinkPantheress,1,2.2,2024-10-08,2024-10-08,3372,False
Roman,Pintglass,1,2.6,2024-11-25,2024-11-25,3373,False
Roman,Pixies,1,0.1,2022-04-10,2022-04-10,3374,False
Roman,Placebo,1,4.0,2021-09-19,2021-09-19,3375,False
Roman,Plaguestorm,1,3.8,2024-01-30,2024-01-30,3376,False
Roman,Plan Three,1,0.1,2022-09-28,2022-09-28,3377,False
Roman,Plastic Rhino,1,3.4,2021-12-15,2021-12-15,3378,False
Roman,Pleymo,1,0.3,2022-11-17,2022-11-17,3379,False
Roman,Plush,1,0.8,2022-02-10,2022-02-10,3380,False
Roman,Pokerface,1,0.4,2022-05-17,2022-05-17,3381,False
Roman,Ponte del Diavolo,1,0.0,2025-11-30,2025-11-30,3382,False
Roman,Pop Smoke,1,0.1,2023-05-26,2023-05-26,3383,True
Roman,Post Profit,1,0.1,2023-11-08,2023-11-08,3384,False
Roman,Power Quest,1,0.9,2021-09-22,2021-09-22,3385,False
Roman,Powerflo,1,0.1,2022-04-10,2022-04-10,3386,False
Roman,Pray for Sleep,1,0.0,2022-02-25,2022-02-25,3387,False
Roman,Present,1,0.1,2024-02-09,2024-02-09,3388,False
Roman,Press to MECO,1,0.2,2022-11-30,2022-11-30,3389,False
Roman,Pressure 4-5,1,0.1,2022-10-30,2022-10-30,3390,False
Roman,Pretenders,1,0.0,2022-02-14,2022-02-14,3391,False
Roman,Pretty Maids,1,1.9,2022-02-24,2022-02-24,3392,False
Roman,Prince Of Failure,1,0.1,2026-04-26,2026-04-26,3393,False
Roman,Pritam,1,1.8,2024-03-23,2024-03-23,3394,False
Roman,Prithvi,1,2.4,2024-08-13,2024-08-13,3395,False
Roman,Programming and Coding Music Club,1,0.7,2025-12-30,2025-12-30,3396,False
Roman,Prompts,1,0.2,2024-07-18,2024-07-18,3397,False
Roman,Protoje,1,0.1,2026-04-12,2026-04-12,3398,False
Roman,Prozak,1,0.0,2022-07-24,2022-07-24,3399,False
Roman,Psychework,1,0.3,2021-10-20,2021-10-20,3400,False
Roman,Pulse,1,4.1,2025-12-07,2025-12-07,3401,False
Roman,Puppy,1,0.6,2022-11-30,2022-11-30,3402,False
Roman,Pure Obsessions & Red Nights,1,0.8,2021-11-16,2021-11-16,3403,False
Roman,Purrple Cat,1,3.2,2024-08-13,2024-08-13,3404,False
Roman,Pyrokinesis,1,2.3,2025-12-07,2025-12-07,3405,False
Roman,Qoiet,1,0.8,2021-12-06,2021-12-06,3406,False
Roman,Quarashi,1,0.2,2022-03-17,2022-03-17,3407,False
Roman,Quavo,1,0.0,2022-06-20,2022-06-20,3408,False
Roman,Quiet Riot,1,0.9,2022-02-12,2022-02-12,3409,False
Roman,Quietdrive,1,0.2,2022-03-01,2022-03-01,3410,False
Roman,R3HAB,1,0.1,2021-09-20,2021-09-20,3411,False
Roman,RAIZHELL,1,0.2,2023-05-26,2023-05-26,3412,False
Roman,REAPER,1,0.2,2021-11-21,2021-11-21,3413,False
Roman,REDGRAVE,1,0.1,2025-12-02,2025-12-02,3414,False
Roman,REEBZ,1,3.6,2025-04-01,2025-04-01,3415,False
Roman,REFORMED,1,0.1,2023-10-04,2023-10-04,3416,False
Roman,REVNOIR,1,0.3,2026-03-23,2026-03-23,3417,False
Roman,RIOT,1,0.1,2022-04-01,2022-04-01,3418,False
Roman,RITUAL,1,0.0,2020-06-11,2020-06-11,3419,False
Roman,RL Grime,1,0.5,2019-09-13,2019-09-13,3420,False
Roman,RO1,1,0.9,2025-12-09,2025-12-09,3421,False
Roman,ROAM,1,2.7,2021-09-15,2021-09-15,3422,False
Roman,Raaka-Aine,1,2.9,2022-09-28,2022-09-28,3423,False
Roman,Rafferty,1,0.2,2022-02-25,2022-02-25,3424,False
Roman,Rage Of Light,1,1.8,2023-06-19,2023-06-19,3425,False
Roman,Rain Check,1,0.2,2023-07-26,2023-07-26,3426,False
Roman,Rainer Maria,1,0.1,2022-04-10,2022-04-10,3427,False
Roman,Raised Fist,1,3.0,2022-06-22,2022-06-22,3428,False
Roman,Ravenscode,1,0.0,2021-05-18,2021-05-18,3429,False
Roman,Ravine,1,3.2,2024-11-26,2024-11-26,3430,False
Roman,Ray Volpe,1,0.6,2025-08-17,2025-08-17,3431,False
Roman,Ray Wylie Hubbard,1,0.8,2022-05-03,2022-05-03,3432,False
Roman,Reach NYC,1,0.0,2022-03-07,2022-03-07,3433,False
Roman,Realize,1,1.4,2021-11-15,2021-11-15,3434,False
Roman,Rebecca Mardal,1,2.4,2026-01-07,2026-01-07,3435,False
Roman,Recaps,1,2.4,2026-01-04,2026-01-04,3436,False
Roman,Reckless Love,1,0.0,2022-02-24,2022-02-24,3437,False
Roman,Red Dead Roadkill,1,1.1,2023-09-28,2023-09-28,3438,False
Roman,Red In Summer,1,3.0,2025-09-15,2025-09-15,3439,False
Roman,Red Keep,1,1.2,2023-08-09,2023-08-09,3440,False
Roman,Red Line Chemistry,1,0.1,2022-10-03,2022-10-03,3441,False
Roman,Reece Young,1,0.1,2024-07-18,2024-07-18,3442,False
Roman,Regime,1,0.1,2024-11-18,2024-11-18,3443,False
Roman,Reid Henry,1,0.1,2022-04-01,2022-04-01,3444,False
Roman,Remi Gallego,1,0.1,2025-12-30,2025-12-30,3445,False
Roman,Reminitions,1,3.4,2024-08-08,2024-08-08,3446,False
Roman,Ren,1,0.1,2023-09-06,2023-09-06,3447,False
Roman,Renesans,1,3.7,2024-08-08,2024-08-08,3448,False
Roman,ReptileHatesYou,1,0.1,2023-11-27,2023-11-27,3449,False
Roman,Resistor,1,3.3,2023-04-24,2023-04-24,3450,False
Roman,Return to Dust,1,0.2,2023-08-28,2023-08-28,3451,False
Roman,Reverse The Archetype,1,0.1,2025-12-07,2025-12-07,3452,False
Roman,Revis,1,0.0,2021-05-31,2021-05-31,3453,False
Roman,Revocation,1,3.5,2025-06-25,2025-06-25,3454,False
Roman,Richard Wagner,1,0.4,2024-02-23,2024-02-23,3455,False
Roman,Richome,1,2.3,2026-01-21,2026-01-21,3456,False
Roman,Rick Astley,1,2.4,2021-09-20,2021-09-20,3457,False
Roman,Ricky Himself,1,0.8,2022-03-04,2022-03-04,3458,False
Roman,Righteous Vendetta,1,0.2,2022-03-01,2022-03-01,3459,False
Roman,RinRin,1,3.0,2026-03-30,2026-03-30,3460,False
Roman,Rise To Remain,1,0.0,2021-10-27,2021-10-27,3461,False
Roman,Riskee & The Ridicule,1,0.1,2022-02-27,2022-02-27,3462,False
Roman,Rival,1,0.0,2020-08-25,2020-08-25,3463,False
Roman,Riverboat Gamblers,1,0.6,2021-12-25,2021-12-25,3464,False
Roman,Rixton,1,0.0,2022-04-04,2022-04-04,3465,False
Roman,Roadrunner United,1,1.0,2022-10-13,2022-10-13,3466,False
Roman,Roar,1,0.0,2022-04-04,2022-04-04,3467,False
Roman,Rob Sonic,1,0.0,2022-06-22,2022-06-22,3468,False
Roman,Robert Schumann,1,3.6,2024-02-24,2024-02-24,3469,False
Roman,Rocco Minichiello,1,0.3,2025-10-27,2025-10-27,3470,False
Roman,Ron Gallo,1,0.1,2022-04-10,2022-04-10,3471,False
Roman,Rory Lewis,1,2.5,2026-05-06,2026-05-06,3472,False
Roman,Rosa Walton,1,0.1,2025-10-22,2025-10-22,3473,False
Roman,Rosenfeld,1,0.2,2021-12-17,2021-12-17,3474,False
Roman,Rowan Elyse,1,2.3,2026-05-06,2026-05-06,3475,False
Roman,Royal Hearts,1,2.0,2025-12-07,2025-12-07,3476,False
Roman,Royals,1,0.0,2020-08-09,2020-08-09,3477,False
Roman,Rust n' Rage,1,0.1,2022-03-08,2022-03-08,3478,False
Roman,Rusty Carz,1,2.0,2026-01-07,2026-01-07,3479,False
Roman,Ruth B.,1,0.4,2024-04-07,2024-04-07,3480,False
Roman,S.Boi,1,0.2,2021-09-08,2021-09-08,3481,False
Roman,SALES,1,0.1,2021-12-27,2021-12-27,3482,False
Roman,SAME PAINS,1,2.7,2023-12-11,2023-12-11,3483,False
Roman,SAPPHIRE,1,0.0,2020-06-18,2020-06-18,3484,False
Roman,SEB,1,0.5,2024-04-08,2024-04-08,3485,False
Roman,SHADE UK,1,0.5,2021-12-06,2021-12-06,3486,False
Roman,SHADXWBXRN,1,0.1,2026-02-23,2026-02-23,3487,False
Roman,SHIVA,1,0.0,2023-08-28,2023-08-28,3488,False
Roman,SIAMES,1,0.1,2022-11-30,2022-11-30,3489,False
Roman,SIGNALS,1,1.9,2024-12-23,2024-12-23,3490,False
Roman,SKARS,1,2.2,2026-03-24,2026-03-24,3491,False
Roman,SKYLIMIT,1,3.2,2024-12-09,2024-12-09,3492,False
Roman,SKYND,1,0.8,2022-03-11,2022-03-11,3493,False
Roman,SLAVES,1,3.5,2024-12-09,2024-12-09,3494,False
Roman,SNAILS,1,1.1,2021-11-21,2021-11-21,3495,False
Roman,SR-71,1,0.2,2021-11-12,2021-11-12,3496,False
Roman,SURGEON,1,4.1,2023-04-27,2023-04-27,3497,False
Roman,Sad Night Dynamite,1,0.1,2022-06-22,2022-06-22,3498,False
Roman,Said The Sky,1,0.0,2022-03-04,2022-03-04,3499,False
Roman,Sail's End,1,0.5,2023-11-20,2023-11-20,3500,False
Roman,Sailing Before The Wind,1,4.3,2023-12-23,2023-12-23,3501,False
Roman,Saint Motel,1,3.4,2024-03-30,2024-03-30,3502,False
Roman,Saint Raven,1,0.0,2022-05-03,2022-05-03,3503,False
Roman,Sakoya,1,0.5,2023-10-04,2023-10-04,3504,False
Roman,Salem,1,0.2,2021-12-03,2021-12-03,3505,False
Roman,Saltatio Mortis,1,0.2,2021-06-21,2021-06-21,3506,False
Roman,Sam Brown,1,0.1,2022-02-25,2022-02-25,3507,False
Roman,Sam Cross,1,0.1,2026-01-18,2026-01-18,3508,False
Roman,Sam Hulick,1,0.1,2025-09-03,2025-09-03,3509,False
Roman,Samara Milli,1,1.6,2026-01-07,2026-01-07,3510,False
Roman,Sammy Hagar,1,0.4,2022-02-12,2022-02-12,3511,False
Roman,Samuel Barber,1,8.4,2024-02-23,2024-02-23,3512,False
Roman,Samuel Kees,1,0.7,2026-05-06,2026-05-06,3513,False
Roman,Santiano,1,0.5,2021-07-18,2021-07-18,3514,False
Roman,Sara Farell,1,3.2,2021-01-11,2021-01-11,3515,False
Roman,Sarcastic Sounds,1,0.1,2019-09-12,2019-09-12,3516,False
Roman,Satsuki,1,1.9,2024-08-08,2024-08-08,3517,False
Roman,Savage Bops,1,2.2,2026-01-06,2026-01-06,3518,False
Roman,Savannah Outen,1,2.2,2020-06-21,2020-06-21,3519,False
Roman,Save Face,1,0.1,2022-02-27,2022-02-27,3520,False
Roman,SayWeCanFly,1,0.1,2022-03-06,2022-03-06,3521,False
Roman,Scarlet City,1,2.5,2020-08-06,2020-08-06,3522,False
Roman,Scarlet House,1,0.1,2025-07-06,2025-07-06,3523,False
Roman,Scarlet Rebels,1,0.5,2022-05-03,2022-05-03,3524,False
Roman,Scarlet Rot,1,3.9,2024-02-09,2024-02-09,3525,False
Roman,Schizogen,1,5.6,2025-12-02,2025-12-02,3526,False
Roman,Scowl,1,2.1,2023-09-04,2023-09-04,3527,False
Roman,Screaming Trees,1,0.2,2022-02-27,2022-02-27,3528,False
Roman,Screen Jazzmaster,1,1.7,2026-01-07,2026-01-07,3529,False
Roman,Scumsters,1,0.0,2022-04-18,2022-04-18,3530,False
Roman,Sea Of Treachery,1,0.3,2022-05-15,2022-05-15,3531,False
Roman,Sean Kingston,1,0.0,2019-09-12,2019-09-12,3532,False
Roman,Sean Oban,1,2.4,2026-05-06,2026-05-06,3533,False
Roman,Sebastian Kamae,1,1.8,2026-01-06,2026-01-06,3534,False
Roman,Sebastian Robertson,1,0.0,2023-09-28,2023-09-28,3535,False
Roman,SecondShot,1,0.0,2021-09-15,2021-09-15,3536,False
Roman,Secondhand Serenade,1,0.1,2022-03-06,2022-03-06,3537,False
Roman,Seeing Things,1,0.4,2023-11-14,2023-11-14,3538,False
Roman,Senser,1,1.5,2022-07-24,2022-07-24,3539,False
Roman,Sepultura,1,0.5,2025-09-17,2025-09-17,3540,False
Roman,Serc651,1,0.3,2024-05-26,2024-05-26,3541,False
Roman,Sergei Rachmaninoff,1,0.1,2024-02-24,2024-02-24,3542,False
Roman,Seryoga,1,3.6,2021-09-17,2021-09-17,3543,False
Roman,Set for Tomorrow,1,0.2,2026-01-06,2026-01-06,3544,False
Roman,Set to Stun,1,0.2,2023-09-18,2023-09-18,3545,False
Roman,Sevdaliza,1,0.1,2024-09-10,2024-09-10,3546,False
Roman,Seven,1,4.9,2025-04-15,2025-04-15,3547,False
Roman,Severny Flot,1,0.0,2022-11-17,2022-11-17,3548,False
Roman,Sew Intricate,1,0.0,2022-03-07,2022-03-07,3549,False
Roman,Shadow Beloved,1,0.6,2025-11-19,2025-11-19,3550,False
Roman,Shaggy,1,0.0,2019-09-12,2019-09-12,3551,False
Roman,Shai Hulud,1,1.6,2023-09-08,2023-09-08,3552,False
Roman,Shai Tsabari,1,0.2,2021-08-05,2021-08-05,3553,False
Roman,Shaka Ponk,1,2.6,2023-06-19,2023-06-19,3554,False
Roman,Shakey Graves,1,0.1,2022-04-24,2022-04-24,3555,False
Roman,Shawn James,1,0.0,2022-02-25,2022-02-25,3556,False
Roman,Shayla Sereno,1,2.1,2026-01-07,2026-01-07,3557,False
Roman,She Won't Live,1,1.5,2022-01-01,2022-01-01,3558,False
Roman,Shell,1,3.0,2024-02-09,2024-02-09,3559,False
Roman,Shemekia Copeland,1,0.1,2022-04-24,2022-04-24,3560,False
Roman,Sherlock Brothers,1,0.1,2022-04-18,2022-04-18,3561,False
Roman,Shiki-TMNS,1,2.9,2021-03-25,2021-03-25,3562,False
Roman,Shim,1,3.1,2022-03-12,2022-03-12,3563,False
Roman,Shinsei Kamattechan,1,4.7,2021-12-01,2021-12-01,3564,False
Roman,Shiori Novella,1,0.4,2024-08-11,2024-08-11,3565,False
Roman,Shlomi Shabat,1,0.0,2020-06-04,2020-06-04,3566,False
Roman,Shokran,1,4.0,2023-10-04,2023-10-04,3567,False
Roman,Shyeye,1,3.2,2026-04-28,2026-04-28,3568,False
Roman,Sia,1,3.4,2019-10-06,2019-10-06,3569,True
Roman,Sicksense,1,0.7,2023-11-08,2023-11-08,3570,False
Roman,Sid Southside,1,1.9,2026-01-04,2026-01-04,3571,False
Roman,Sienna Skies,1,0.2,2023-12-11,2023-12-11,3572,False
Roman,Siesta Beats,1,2.5,2026-01-07,2026-01-07,3573,False
Roman,Sigrid,1,0.0,2022-12-06,2022-12-06,3574,False
Roman,Sigvaldi Kaldalóns,1,0.1,2022-12-09,2022-12-09,3575,False
Roman,SikTh,1,0.2,2023-10-04,2023-10-04,3576,False
Roman,Silk City,1,0.0,2019-10-07,2019-10-07,3577,False
Roman,Silverchair,1,0.1,2023-05-31,2023-05-31,3578,False
Roman,Silversun Pickups,1,5.7,2021-09-21,2021-09-21,3579,False
Roman,Simple Creatures,1,0.0,2021-09-15,2021-09-15,3580,False
Roman,Sinaro,1,0.1,2019-10-15,2019-10-15,3581,False
Roman,"Sincerely, Me",1,0.1,2022-02-27,2022-02-27,3582,False
Roman,Sinizter,1,0.3,2025-12-24,2025-12-24,3583,False
Roman,Skaresnø,1,3.3,2026-05-06,2026-05-06,3584,False
Roman,Skeler,1,0.5,2025-04-09,2025-04-09,3585,False
Roman,Skepta,1,0.0,2022-03-06,2022-03-06,3586,False
Roman,Skinlab,1,0.1,2022-10-30,2022-10-30,3587,False
Roman,Skip The Foreplay,1,0.0,2022-09-21,2022-09-21,3588,False
Roman,Skip the Use,1,0.1,2022-03-08,2022-03-08,3589,False
Roman,Skold,1,0.2,2021-11-16,2021-11-16,3590,False
Roman,Skusta Clee,1,0.9,2019-09-13,2019-09-13,3591,False
Roman,Skywalker,1,0.0,2020-08-09,2020-08-09,3592,False
Roman,Slay Squad,1,0.0,2023-04-27,2023-04-27,3593,False
Roman,Sleep Waker,1,2.8,2023-10-04,2023-10-04,3594,False
Roman,Sleepy Titan,1,1.9,2026-01-04,2026-01-04,3595,False
Roman,Slot,1,0.1,2022-07-22,2022-07-22,3596,False
Roman,Slow Roosevelt,1,0.6,2022-08-19,2022-08-19,3597,False
Roman,Slush Puppy,1,0.1,2023-04-20,2023-04-20,3598,False
Roman,Small Gods,1,0.0,2025-12-09,2025-12-09,3599,False
Roman,Smartface,1,2.4,2019-09-12,2019-09-12,3600,False
Roman,Smash Mouth,1,0.0,2019-09-12,2019-09-12,3601,False
Roman,Smile on the Sinner,1,2.0,2024-11-18,2024-11-18,3602,False
Roman,Smyang Piano,1,0.1,2026-03-24,2026-03-24,3603,False
Roman,Snapcase,1,2.6,2023-09-08,2023-09-08,3604,False
Roman,Snazzy,1,2.2,2024-08-13,2024-08-13,3605,False
Roman,SoFo,1,2.3,2026-01-07,2026-01-07,3606,False
Roman,Sofi Tones,1,2.2,2026-01-07,2026-01-07,3607,False
Roman,Softcult,1,1.2,2022-03-01,2022-03-01,3608,False
Roman,Solarus,1,0.1,2022-03-19,2022-03-19,3609,False
Roman,Solely Veil,1,0.1,2025-11-30,2025-11-30,3610,False
Roman,Solitaris,1,0.1,2024-02-01,2024-02-01,3611,False
Roman,Sonny Fodera,1,0.0,2022-04-01,2022-04-01,3612,False
Roman,Sons Of Texas,1,3.7,2021-11-09,2021-11-09,3613,False
Roman,Sorai,1,1.6,2026-01-06,2026-01-06,3614,False
Roman,Sorority Noise,1,0.0,2022-03-06,2022-03-06,3615,False
Roman,Soul Remnants,1,8.0,2022-05-15,2022-05-15,3616,False
Roman,Soulja Boy,1,0.0,2019-09-12,2019-09-12,3617,False
Roman,Sounds of Chaos Below,1,0.1,2023-12-25,2023-12-25,3618,False
Roman,South Arcade,1,0.1,2024-11-18,2024-11-18,3619,False
Roman,Space 92,1,0.1,2022-04-01,2022-04-01,3620,False
Roman,Spike 1000,1,3.0,2022-09-21,2022-09-21,3621,False
Roman,Split Chain,1,2.8,2024-02-09,2024-02-09,3622,False
Roman,Splutter,1,2.1,2023-11-15,2023-11-15,3623,False
Roman,Stabbing,1,2.2,2025-12-14,2025-12-14,3624,False
Roman,Stain the Canvas,1,0.2,2024-09-30,2024-09-30,3625,False
Roman,Stansbury,1,0.0,2020-08-09,2020-08-09,3626,False
Roman,Starkill,1,0.4,2023-06-19,2023-06-19,3627,False
Roman,Stas Mikhaylov,1,3.9,2021-09-18,2021-09-18,3628,False
Roman,Statefall,1,3.7,2026-02-23,2026-02-23,3629,False
Roman,Static,1,1.3,2023-12-07,2023-12-07,3630,True
Roman,Static Cycle,1,0.8,2022-03-01,2022-03-01,3631,False
Roman,Stealing Eden,1,0.0,2021-05-31,2021-05-31,3632,False
Roman,Steel Panther,1,0.3,2022-06-15,2022-06-15,3633,False
Roman,Stellar,1,1.2,2024-03-30,2024-03-30,3634,False
Roman,Stemm,1,0.2,2023-03-28,2023-03-28,3635,False
Roman,Stephan Moccio,1,3.5,2024-02-24,2024-02-24,3636,False
Roman,Stephen,1,1.8,2022-10-03,2022-10-03,3637,False
Roman,Stevie Nicks,1,0.0,2022-02-14,2022-02-14,3638,False
Roman,Still Stayer,1,0.2,2023-12-11,2023-12-11,3639,False
Roman,Sting,1,0.5,2022-02-25,2022-02-25,3640,False
Roman,Stoned Level,1,0.1,2023-09-01,2023-09-01,3641,False
Roman,Strange Bones,1,0.0,2021-05-16,2021-05-16,3642,False
Roman,Strangers with Guns,1,0.1,2022-04-10,2022-04-10,3643,False
Roman,Straylight Run,1,0.1,2021-12-15,2021-12-15,3644,False
Roman,Streetlight Manifesto,1,0.0,2022-04-19,2022-04-19,3645,False
Roman,Sub Urban,1,1.0,2021-12-17,2021-12-17,3646,False
Roman,Suburban Scum,1,2.4,2023-10-28,2023-10-28,3647,False
Roman,Suffokate,1,2.5,2023-12-29,2023-12-29,3648,False
Roman,Sugababes,1,0.0,2019-09-12,2019-09-12,3649,False
Roman,Sugar Spine,1,3.2,2025-09-22,2025-09-22,3650,False
Roman,Summer Hailstorm,1,0.1,2023-11-14,2023-11-14,3651,False
Roman,Sunna,1,0.1,2022-09-28,2022-09-28,3652,False
Roman,Super American,1,3.2,2021-12-11,2021-12-11,3653,False
Roman,Super Bob,1,0.3,2022-09-28,2022-09-28,3654,False
Roman,Superbloom,1,1.0,2023-06-14,2023-06-14,3655,False
Roman,Supreme Unbeing,1,0.0,2022-04-21,2022-04-21,3656,False
Roman,Sushi Soucy,1,0.0,2022-03-06,2022-03-06,3657,False
Roman,Susumu Hirasawa,1,0.1,2024-02-23,2024-02-23,3658,False
Roman,Swansong,1,2.7,2024-01-30,2024-01-30,3659,False
Roman,Swedish House Mafia,1,3.5,2024-03-30,2024-03-30,3660,False
Roman,Sworn In,1,0.1,2024-01-25,2024-01-25,3661,False
Roman,Sympathies,1,0.5,2022-04-10,2022-04-10,3662,False
Roman,Syncatto,1,0.1,2023-09-06,2023-09-06,3663,False
Roman,T.S.O.L.,1,0.0,2022-02-27,2022-02-27,3664,False
Roman,TABAL,1,2.7,2024-08-13,2024-08-13,3665,False
Roman,THEY.,1,0.0,2022-04-20,2022-04-20,3666,False
Roman,THOT SQUAD,1,0.2,2025-12-30,2025-12-30,3667,False
Roman,TIDALWAVE,1,2.2,2022-01-01,2022-01-01,3668,False
Roman,TIX,1,3.1,2019-09-12,2019-09-12,3669,False
Roman,TOVA,1,3.9,2023-09-04,2023-09-04,3670,False
Roman,Taganema,1,2.6,2026-05-06,2026-05-06,3671,False
Roman,Tah.,1,2.6,2024-08-13,2024-08-13,3672,False
Roman,Tai Verdes,1,2.6,2024-05-16,2024-05-16,3673,False
Roman,Taken By Tides,1,2.5,2024-11-25,2024-11-25,3674,False
Roman,Takeoff,1,0.2,2023-05-26,2023-05-26,3675,False
Roman,Tamen Rayy,1,0.1,2022-07-22,2022-07-22,3676,False
Roman,TamerlanAlena,1,3.6,2021-09-18,2021-09-18,3677,False
Roman,Tanooki Suit,1,3.6,2021-09-26,2021-09-26,3678,False
Roman,Tatsuya Kitani,1,0.0,2026-04-02,2026-04-02,3679,False
Roman,Teddy Swims,1,0.3,2024-09-10,2024-09-10,3680,True
Roman,Teenage Wrist,1,3.7,2023-06-14,2023-06-14,3681,False
Roman,Ten Towers,1,0.1,2022-12-19,2022-12-19,3682,False
Roman,Tesher,1,1.0,2024-04-07,2024-04-07,3683,False
Roman,Tesla,1,0.1,2022-02-12,2022-02-12,3684,False
Roman,Testament,1,2.1,2025-09-15,2025-09-15,3685,False
Roman,Tethra,1,4.8,2023-10-18,2023-10-18,3686,False
Roman,Tevvez,1,1.8,2022-11-20,2022-11-20,3687,False
Roman,Texas Hill,1,0.2,2022-04-10,2022-04-10,3688,False
Roman,The 69 Eyes,1,0.6,2022-05-03,2022-05-03,3689,False
Roman,The Afterimage,1,0.1,2023-09-06,2023-09-06,3690,False
Roman,The Almost,1,1.2,2021-12-25,2021-12-25,3691,False
Roman,The Backseat Lovers,1,0.1,2021-09-26,2021-09-26,3692,False
Roman,The Barbarians of California,1,1.6,2026-04-26,2026-04-26,3693,False
Roman,The Beautiful Monument,1,0.2,2023-11-08,2023-11-08,3694,False
Roman,The Black Academy,1,0.1,2024-10-21,2024-10-21,3695,False
Roman,The Black Maria,1,0.0,2022-04-18,2022-04-18,3696,False
Roman,The Blackwater Fever,1,1.3,2022-02-25,2022-02-25,3697,False
Roman,The Blues Brothers,1,0.1,2022-02-25,2022-02-25,3698,False
